YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M_MAX,PRECTOTCORR,RH2M,T2M_MIN,WS10M_RANGE,Rainfall
2001,2,10,4.08,24.62,0,69.31,9,2.22,0
2001,2,11,4.06,24.62,0,66.19,9.26,2.46,0
2001,2,12,4.15,24.29,0,72.5,9.71,1.82,0
2001,2,13,4.49,24.43,0,72.5,8.76,1.07,0
2001,2,14,4.67,26.1,0,61.06,8.65,1.91,0
2001,2,15,4.79,28.98,0,57.69,9.95,1.78,0
2001,2,16,3.89,28.15,0,62.06,11,1.88,0
2001,2,17,4.82,28.8,0,63.31,12.52,1.61,0
2001,2,18,4.79,27.49,0,63.19,11.58,2.18,0.569029689
2001,2,19,4,27.83,2.53,64.88,13.06,1.38,2.701948643
2001,2,20,4.13,26.9,0,63.88,11.83,1.48,5.247718334
2001,2,21,4.56,26.92,0.47,62.5,11.19,1.71,0.379010886
2001,2,22,4.3,26.33,0.7,60.69,10.51,2.58,0
2001,2,23,4.19,26.59,0.04,59.56,9.97,1.83,0
2001,2,24,4.08,26.73,1.22,64.19,10.63,1.88,5.69029665
2001,2,25,2.82,27.4,2.91,66.81,11.96,1.92,4.647918701
2001,2,26,3.94,25.09,30.75,85.69,15.77,2.81,13.23745441
2001,2,27,4.73,27.73,0.45,75.44,15.73,2.16,3.392930508
2001,2,28,5.02,27.28,0,66.81,12.16,2.76,0
2001,3,1,5.01,27.3,0,63.25,13.06,3.52,0
2001,3,2,5.35,27.8,0,64.88,13.95,2.56,0
2001,3,3,5.56,29.54,0,51.38,11.82,2.54,0
2001,3,4,5.46,29.6,0,51.44,9.66,3.03,0
2001,3,5,3.39,28.25,0.01,53.5,10.86,4.95,0
2001,3,6,5.32,26.28,0,64.38,10.89,3.33,0
2001,3,7,5.62,27.03,0,59.19,11.59,1.53,0
2001,3,8,5.85,28.25,0,61.06,10.37,1.23,0
2001,3,9,5.78,28.85,0,61.88,11.48,2.02,0
2001,3,10,5.97,29.19,0,52.75,11.51,1.88,0
2001,3,11,5.84,29.29,0,49.25,10.98,2.26,0.936166644
2001,3,12,5.77,29.66,0,47.69,11.07,1.73,0
2001,3,13,6.06,29.32,0,52.69,12.18,1.64,0
2001,3,14,5.49,30.8,0,57.38,12.21,1.53,0
2001,3,15,5.73,30.8,0,55.56,12.83,3.71,0
2001,3,16,5.94,30.15,0.01,48.94,15.12,2.88,0
2001,3,17,6.29,30.94,0,46.56,12.5,2.91,0
2001,3,18,6.33,31.22,0.11,45.5,14.13,2.62,0
2001,3,19,6.02,31.56,0.01,40.56,12.87,2.36,0
2001,3,20,5.79,32.23,0,44.38,13.92,1.91,0
2001,3,21,5.64,32.41,0,48.31,14.43,3.05,0
2001,3,22,5.25,33.36,0,48.44,15.37,2.74,0
2001,3,23,4.94,28.73,1.75,62.12,16.82,3.48,0
2001,3,24,6.05,30.57,3.58,54.31,17.94,3.26,5.124829292
2001,3,25,5.87,32,0.06,39.12,14.9,2.79,0
2001,3,26,5.86,32.27,0.29,41.38,14.26,2.55,0
2001,3,27,4.76,32.19,0,45.19,14.62,3.12,0
2001,3,28,5.03,33,0.24,47.81,15.2,2.55,0
2001,3,29,4.82,32.77,4.72,60.06,17.41,2.74,8.153762817
2001,3,30,4.58,29.99,9.3,73.69,19.68,2.13,12.67493153
2001,3,31,5.2,26.46,3,82.06,18.58,2.29,8.059090614
2001,4,1,6.13,29.3,21.64,74.88,18.16,1.88,8.698340416
2001,4,2,6.14,30.47,2.29,68,18.52,2.86,6.285103798
2001,4,3,6.68,31.38,0.03,62.5,16.98,2.68,1.959990978
2001,4,4,6.5,31.92,0,52.12,14.94,3.13,0
2001,4,5,6.13,33.82,0,44,16.37,2.25,0
2001,4,6,6.02,34.89,0.07,46.56,15.72,3.03,0
2001,4,7,6.75,34.44,0,44.94,18.6,3.24,0
2001,4,8,5.8,34.4,4.22,53.69,17.67,2.86,0
2001,4,9,5.84,32.54,0.24,58.56,19.96,2.26,0
2001,4,10,6.01,34.26,1.92,61.56,19.47,2.97,0
2001,4,11,5.84,34.23,3.77,60.19,20.48,2.53,4.301938057
2001,4,12,5.14,35.19,3.71,57.62,21.68,1.99,7.683241367
2001,4,13,2.86,31.19,13.04,67.81,21.48,1.71,7.410330296
2001,4,14,2.78,30.71,0.42,70.62,20.1,2.35,6.409713745
2001,4,15,5.96,30.05,12.9,69.81,19.31,1.41,1.138062716
2001,4,16,5.82,29.53,12.47,71.75,19.61,2.11,11.91593933
2001,4,17,5.22,31.83,1.91,68.06,19.6,2.28,2.836417198
2001,4,18,5.73,30.77,0.43,66.88,19.86,2.11,0.807457983
2001,4,19,5.31,31.08,8.25,63.12,18.72,2.83,6.522801876
2001,4,20,5.96,31.79,7.26,60.06,18.64,2.49,11.71554661
2001,4,21,6.76,32.69,1.54,56.75,18.15,2.55,1.628739357
2001,4,22,6.91,33.12,0.58,52.94,16.33,2.89,0.651495755
2001,4,23,6.14,34.82,0,48.19,16.05,1.59,0
2001,4,24,7.22,35.72,0,49.44,17.48,2.1,0
2001,4,25,5.83,35.15,0.05,53.38,18.87,2.49,2.257586479
2001,4,26,4.36,35.19,5.93,59.5,21.01,2.72,5.037923813
2001,4,27,4.04,32.92,14.3,65.19,20.99,2.85,16.48136902
2001,4,28,2.32,31.26,56.34,77.25,22.43,2.81,27.20996857
2001,4,29,2.08,30.55,31.09,78.5,21.46,2.8,48.1039238
2001,4,30,3.82,31.22,21.21,79.56,21.8,2.43,15.49523449
2001,5,1,3.71,27.77,0.01,79.56,20.77,2.94,8.138718605
2001,5,2,7.23,33.58,0.87,70.81,19.04,1.87,0
2001,5,3,5.68,33.34,9.41,68.31,20.54,1.91,3.917421579
2001,5,4,4.11,31.74,5.17,73.69,21.57,1.34,4.154551029
2001,5,5,4.91,28.66,15.35,78.75,20.94,1.15,7.809218884
2001,5,6,4.57,29.4,5.15,78.31,20.61,1.22,5.73768425
2001,5,7,4.72,31.62,14.98,77,19.4,1.92,13.54067707
2001,5,8,5.55,34.52,2.4,72.12,21.05,2.23,5.688308239
2001,5,9,1.86,28.08,24.81,86.62,22.04,2.98,23.63530159
2001,5,10,3.87,27.42,6.98,84.56,19.9,1.75,10.96437168
2001,5,11,4.7,27.8,7.51,82.44,19.7,1.34,0.621740341
2001,5,12,7.02,32.71,0.02,72.12,19.86,2.49,4.609154701
2001,5,13,7.66,33.73,0,70.44,20.62,1.48,0
2001,5,14,7.31,34.77,0.29,71.38,21.33,1.54,0
2001,5,15,5.42,35.19,2.81,73.69,22.19,1.28,2.655471802
2001,5,16,4.32,32.15,10.41,77.06,22.77,1.23,7.927188873
2001,5,17,6.88,33.68,5.09,73.06,22.42,1.74,4.852309227
2001,5,18,6.26,32.47,17.68,76.06,23,1.38,7.62064743
2001,5,19,5.4,32.96,20.77,75.38,22.08,1.6,14.3592701
2001,5,20,4.76,32.37,55.43,75.88,21.56,1.91,6.897367954
2001,5,21,4.96,32.94,10.17,73.88,22.45,1.44,16.53862
2001,5,22,5.42,33.24,8.58,74.75,21.86,1.2,11.65318108
2001,5,23,4.48,33.5,7.08,75.06,23.52,1.23,10.7068224
2001,5,24,3.88,33.62,7.32,75.12,22.93,1.34,7.457889557
2001,5,25,2.98,34.69,2.14,72.06,22.29,1.67,6.547740459
2001,5,26,4.47,35.49,0.77,68.88,22.77,1.35,2.474138737
2001,5,27,5.24,33.44,0,70.94,23.77,0.88,0
2001,5,28,6.23,32.27,6.53,76.56,22.75,1.38,10.11608315
2001,5,29,5.74,33.28,8.94,76.12,22.64,1.11,1.136756897
2001,5,30,3.97,32.9,6.67,76.12,23.89,1.52,5.111541748
2001,5,31,4.62,34.07,86.24,74.81,23.2,1.33,14.97614479
2001,6,1,3.88,32.08,27.75,75.81,23.55,2.77,7.951837063
2001,6,2,4.08,31.82,10.6,80.12,24.33,2.27,8.597448349
2001,6,3,3.69,33.6,5.66,76.19,23.6,1.4,4.798645973
2001,6,4,2.91,28.4,24.83,87.56,23.83,1.6,26.76881409
2001,6,5,2.41,28.54,17.1,89,23.68,1.84,7.482289791
2001,6,6,4.16,31.98,19.29,76.38,23.58,2.98,10.80647755
2001,6,7,4.23,32.22,3.29,79.94,22.44,1.05,2.522490978
2001,6,8,5.73,34.44,2.21,75.88,22.76,1.87,22.12893105
2001,6,9,5.17,34.19,1.04,74.75,24.41,1.5,5.86420393
2001,6,10,5.97,30.07,2.82,81.56,24.3,1.26,7.124721527
2001,6,11,6.32,31.93,0.62,76.94,24.56,1.2,1.904079914
2001,6,12,6.67,28.94,0.08,87,24.51,1.17,0
2001,6,13,5.82,31.69,5.42,82.38,24.9,2.02,2.202127218
2001,6,14,4.87,31.45,8.06,81.69,23.58,2.31,0.626191854
2001,6,15,3.84,29.27,3.86,86.06,23.47,2.07,12.30707073
2001,6,16,4.97,32.65,2.11,79.62,22.69,2.7,6.974320889
2001,6,17,6.16,31.3,6.16,86.31,23.69,3.28,9.755605698
2001,6,18,4.33,31.55,44.39,84.38,23.01,1.21,14.83747482
2001,6,19,2.34,31.87,7.28,84.56,23.87,2.66,16.34883308
2001,6,20,4.17,32.7,33.07,85.12,23.99,2.85,10.66193771
2001,6,21,5.44,34.7,12.55,77.25,24.3,1.38,13.10650826
2001,6,22,5.89,30.1,28.49,87.81,25.12,1.71,66.65870667
2001,6,23,4.83,33.4,22.19,79,23.98,1.48,0.379010886
2001,6,24,4.35,32.57,4.69,82.81,25.01,1.46,13.48721123
2001,6,25,5.03,29.73,0.93,88.38,25.07,1.8,0
2001,6,26,4.7,34.25,0.57,78,23.99,1.31,3.050961256
2001,6,27,5.81,33.87,5.33,81.5,24.7,0.62,3.287727118
2001,6,28,4.98,33.55,5.77,75.75,23.64,1.88,11.12733269
2001,6,29,4.47,33.09,22.21,80.94,24.77,1.9,2.983080387
2001,6,30,3.92,32.09,22.9,81.31,24.15,2.15,25.59655952
2001,7,1,5.05,32.49,3.34,80.19,24.93,1.64,29.23955154
2001,7,2,5.36,34.78,7.26,76.69,24.29,1.4,6.178120613
2001,7,3,6.11,34.4,7.02,78.44,25.18,1.55,3.243327379
2001,7,4,3.54,34.93,0.55,77.56,25.03,1.53,18.33684158
2001,7,5,7.03,34.12,0.47,79.62,25.17,0.7,0.796348453
2001,7,6,5.75,34.64,8.24,78.06,24.84,1.1,11.10088825
2001,7,7,5.64,34.27,10.46,82.25,25.22,2.75,7.878565788
2001,7,8,5.98,35.69,0.46,72.94,25.03,2.38,24.98752403
2001,7,9,3.52,33.48,11.88,81.31,26.01,2.36,23.98894501
2001,7,10,4.94,32,6.76,79.19,25.19,1.34,11.39125347
2001,7,11,4.78,31.23,22.68,80.81,24.16,2.37,3.095131636
2001,7,12,5.06,33.08,16.41,80.06,24.73,1.87,2.364698172
2001,7,13,4.82,33.21,12.75,81.62,23.99,1.48,6.063301563
2001,7,14,4.26,36.09,0.21,73.62,24.05,1.27,1.446624875
2001,7,15,4.68,32.19,2,81.12,24.88,1.3,13.88307381
2001,7,16,5.6,29.12,4.62,88.31,24.54,2.16,0.407184839
2001,7,17,4.43,33.73,6.89,79.75,23.84,2.09,4.905615807
2001,7,18,5.84,33.03,4.76,82.69,25.43,1.94,13.23421192
2001,7,19,4.72,33.9,2.53,79.56,25.12,1.74,3.793531179
2001,7,20,5.22,34.21,2.87,75.94,25.08,0.66,11.5703373
2001,7,21,4.16,29.75,3.33,85.75,24.96,0.79,7.282960415
2001,7,22,5.96,30.36,3.06,81.62,24.82,1.69,3.494082451
2001,7,23,6.54,35.84,11.01,75.81,24.03,1.83,3.990411282
2001,7,24,4.99,33.55,8.16,81.69,24.87,0.89,7.286670208
2001,7,25,4.86,31.83,11.84,83.94,24.82,0.93,7.713512897
2001,7,26,4.17,35.05,3.74,77.81,23.59,1.14,28.31935883
2001,7,27,4.89,34.52,6.98,82.31,24.62,1.95,20.56337547
2001,7,28,1.52,32.85,31.55,84.94,24.85,2.11,42.19300842
2001,7,29,1.6,30.16,29.98,88.94,24.58,2.2,30.22339439
2001,7,30,2.78,32.29,13,86.81,24.05,2.15,23.06040192
2001,7,31,5.56,30.05,15.18,89.81,24.43,1.8,10.11194706
2001,8,1,3.85,31.59,3.95,86.69,24.87,2.05,9.75123024
2001,8,2,3.71,30.68,1.63,86.06,25.23,1.35,12.53278542
2001,8,3,6.21,33.97,0.02,82.44,24.69,3.09,0.477581054
2001,8,4,6.75,33.39,0.49,73.38,24.71,2.78,7.622423649
2001,8,5,4.3,32.33,13.25,79.88,24.44,2.71,1.026898861
2001,8,6,2.67,31.9,25.74,79.56,24.45,1.17,6.470125675
2001,8,7,6.2,33.16,0.81,79.5,23.87,0.62,7.653878689
2001,8,8,6.23,32.84,1.65,82.69,24.64,1.52,15.38181973
2001,8,9,5.34,32.94,3.16,78.94,24.48,2.32,6.354270458
2001,8,10,5.79,34.51,2.32,80.12,24.84,1.48,1.610277295
2001,8,11,5.52,33.3,2.91,82.12,24.96,1.47,0
2001,8,12,5.07,33.1,2.09,83.19,24.59,0.81,4.857230186
2001,8,13,5.7,30.98,0.86,85.38,25.05,1.63,2.234661818
2001,8,14,5.08,34.58,19.31,82.56,25.03,1.15,23.43418694
2001,8,15,5.47,34.43,2.31,78.25,24.08,0.98,7.472661495
2001,8,16,5.53,36.16,8.56,75.44,24.36,1.47,13.8048811
2001,8,17,3.75,34.23,18.02,80.12,25.13,1.34,1.631633282
2001,8,18,4.26,32.61,12.12,83.12,25.63,0.91,24.62069511
2001,8,19,4.93,32.48,0.82,80.69,25.19,2.62,3.733556747
2001,8,20,5.72,34.23,26.66,80.5,24.83,1.38,6.519771099
2001,8,21,5.02,29.07,9.26,93.75,25.43,1.45,16.57498932
2001,8,22,3.61,32.02,4.66,86.44,24.32,1.35,11.78405952
2001,8,23,3.85,33.4,3.86,81.94,23.77,1.93,49.0836792
2001,8,24,4.66,33.24,6.43,81.19,23.5,1.48,10.72079277
2001,8,25,3.01,32.6,13.9,85.31,24.11,1.77,12.87926197
2001,8,26,4.68,34.15,2.11,80.12,24.6,1.11,6.208706856
2001,8,27,3.37,27.88,1.61,93.56,24.08,3.59,8.298565865
2001,8,28,4.91,27.84,1.46,91.44,23.58,1.91,11.45662975
2001,8,29,5.89,31.24,3.72,83.62,23.77,1.91,10.6645546
2001,8,30,3.31,29.16,6.89,90.38,24.19,2.01,30.47847366
2001,8,31,3.06,31.56,2.61,84.25,23.67,1.64,15.24755669
2001,9,1,4.3,31.72,3.5,83.81,23.98,1.23,8.663287163
2001,9,2,3.84,31.92,3.31,84.44,23.79,3.02,1.19395268
2001,9,3,3.14,33.02,0.31,81.19,22.98,1.62,0.897027671
2001,9,4,4.58,33.21,2.48,77.69,24.48,0.91,14.37023735
2001,9,5,4.97,32.53,17.62,79.75,23.83,1.03,6.189065456
2001,9,6,3.36,32.27,9.97,82.06,23.55,1.61,24.98682594
2001,9,7,2.67,31.02,30.68,82.25,23.51,1.57,3.224724054
2001,9,8,4.67,30.08,2.37,86.5,24.24,1.09,5.205831528
2001,9,9,4.13,31.76,2.48,85.31,24.19,1.63,1.859441638
2001,9,10,4.16,29.68,2.04,87.94,24.12,1.12,4.083890438
2001,9,11,4.72,30.52,11.6,86.12,23.79,1.17,0.213723242
2001,9,12,2.31,29.58,3.08,84.75,22.65,0.99,0.379010886
2001,9,13,4.41,31.56,5.27,83.25,22.98,0.98,0
2001,9,14,4.84,31.58,1.27,82.81,23.24,2.1,0.805844724
2001,9,15,4.06,31.88,0,82.12,23.14,1.74,5.614509583
2001,9,16,4.44,29.9,3.5,88.19,24.08,0.88,6.322551727
2001,9,17,3.25,29.79,4.82,85.56,23.31,1.05,16.30104446
2001,9,18,2.69,29.49,26.73,88.62,22.38,1.77,19.19427299
2001,9,19,1.45,27.08,9.57,91,22.23,0.98,27.36064911
2001,9,20,3.4,30.2,1,88.25,22.43,1.23,21.320755
2001,9,21,4.68,28.22,1.45,90.25,22.68,1.49,1.44009304
2001,9,22,5.2,32.82,1.74,79.06,21.87,0.97,5.129357815
2001,9,23,4.61,31.94,1.49,82.81,23.05,0.91,9.778788567
2001,9,24,4.51,28.26,0.58,85.19,23.38,1.02,4.881939411
2001,9,25,4.83,30.83,3.85,81.19,22.59,1.23,9.907816887
2001,9,26,5.03,30.95,0.98,80.25,22.17,1.34,0.902097583
2001,9,27,4.67,31.09,0.28,81.5,23.4,0.95,1.247017145
2001,9,28,5.26,30.55,0.03,83.44,22.73,1.94,4.351293564
2001,9,29,5.47,31.44,1.12,81.25,21.55,1.34,1.952611685
2001,9,30,3.37,31.9,9.26,81.81,22.93,1.22,15.50890732
2001,10,1,3.12,28.51,7.49,88.06,22.85,1.13,6.759284019
2001,10,2,3.46,27.55,6.84,90.25,22.32,1.14,14.00491428
2001,10,3,1.89,30.92,20.63,86.62,21.99,0.94,13.96548843
2001,10,4,2.86,30.61,12.03,82.19,22.32,1.17,14.12822247
2001,10,5,2.48,26.16,17.25,93.81,22.07,2.03,17.27765465
2001,10,6,1.57,27.89,28.79,92.25,21.88,1.48,25.70677757
2001,10,7,2.65,30.55,5.45,85.62,21.08,0.94,9.072161674
2001,10,8,4.17,30.76,1.68,84.88,22.64,1.62,4.215480804
2001,10,9,2.86,31.35,4.96,84.19,22.53,0.87,4.818244457
2001,10,10,3.97,29.74,6.88,83.94,22.55,1.41,0.325747877
2001,10,11,4.14,30.81,0.11,80.88,21.27,1.49,0
2001,10,12,4.49,28.94,0.05,86.38,21.42,1.63,0
2001,10,13,4.11,31.16,0.35,79.81,21.83,1.16,11.69649029
2001,10,14,4.34,29.94,6.17,81.56,21.91,0.48,2.457401276
2001,10,15,4.99,29.87,4.7,83.31,20.61,1.51,2.382826805
2001,10,16,4.57,29.8,0.82,83.06,19.99,0.91,0
2001,10,17,4.8,29.91,2.75,81.5,19.15,0.73,7.460611343
2001,10,18,2.87,28.95,8.54,84.81,18.98,1.28,3.576229572
2001,10,19,4.89,26.83,0.05,85.25,19.37,1.98,1.732790828
2001,10,20,5.29,28.61,0.05,83.19,18.22,0.95,0.524593413
2001,10,21,5.46,29.15,0,79.25,18.45,1.27,0
2001,10,22,5.5,29.23,0,71.75,17.6,1.33,0
2001,10,23,5.32,29.31,0,70.25,17.06,1.1,0
2001,10,24,5.41,29.48,0.02,71.19,17.58,1.45,0
2001,10,25,5.29,30.11,0.01,72.38,17.12,1.23,0
2001,10,26,5.28,28.46,0,76.94,17.3,1.38,0
2001,10,27,5.27,29.54,0,73.56,17.99,2.21,0
2001,10,28,5.21,28.26,0.05,75.62,17.31,0.88,0
2001,10,29,4.78,29.3,0.2,72.19,19.32,1.64,0
2001,10,30,4.46,25.41,18.44,85.06,19.19,1.9,0.689839244
2001,10,31,3.57,27.12,8.92,87.5,18.94,0.91,9.853518486
2001,11,1,3.9,28.12,0.22,84.19,18.79,1.21,0
2001,11,2,4.56,28.32,0.07,80.94,17.55,1.28,0
2001,11,3,3.8,28.03,0.1,79.44,16.74,1.3,0
2001,11,4,3.45,28.79,1.61,79.12,16.51,1.44,0
2001,11,5,3.97,27.05,1.81,84.81,16.44,1.45,0
2001,11,6,4.8,27.02,0,79.12,15.73,2.31,0
2001,11,7,3.93,26.75,0.46,77.38,16.4,1.67,5.816747665
2001,11,8,4.02,26.85,1.22,80.44,16.48,1.45,0.710616171
2001,11,9,4.15,26.7,0,81.62,16.87,1.16,0
2001,11,10,4.51,26.66,0.54,79.56,15.56,1.44,0
2001,11,11,3.31,24.58,1.4,85.12,16.15,1,0
2001,11,12,3.45,25.45,1.36,78.81,15.92,1.6,0
2001,11,13,4.59,27.7,0.01,83.06,15.43,0.83,4.352182388
2001,11,14,4.68,28.12,0,82.94,16.53,1.4,0
2001,11,15,4.51,28.98,0,80.38,16.48,2.43,0
2001,11,16,4.05,27.94,0,83.44,16.26,1.57,0
2001,11,17,3.86,26.64,1.32,84.62,15.58,1.52,0
2001,11,18,3.17,25.92,0.01,81.25,15.38,1.55,1.302991509
2001,11,19,4.1,26.19,0.11,81.62,14.97,1.02,0
2001,11,20,4.46,26.36,0,75.44,15.02,1.95,3.885877132
2001,11,21,4.23,27.54,4.74,79.19,14.23,2.09,1.544648886
2001,11,22,3.03,26.19,3.77,80.81,14.53,1.64,2.909403086
2001,11,23,2.55,24.18,0.02,81.75,14.12,1.49,4.565905571
2001,11,24,3.51,24.94,0,83.75,13.73,1.62,0
2001,11,25,4.23,25.52,0,79.88,12.87,1.62,0
2001,11,26,4.41,25.26,0,76.06,12.32,0.98,0
2001,11,27,4.46,25.54,0,77.38,12.07,2.07,0
2001,11,28,3.28,22.98,0,80.5,11.63,1.64,0
2001,11,29,3.68,23.3,0,79.69,10.9,1.47,0
2001,11,30,3.45,21.9,0,77.69,10.44,1.7,0
2001,12,1,3.65,22.11,0,79.94,9.98,1.88,0
2001,12,2,3.62,21.86,0,80.44,9.9,1.88,0
2001,12,3,3.68,21.8,0,80,9.41,1.32,0
2001,12,4,3.74,22.56,0,81.5,9.33,1.25,0
2001,12,5,3.47,22.96,0,81.31,10.75,1.97,0
2001,12,6,3.42,22.8,0,80.56,10.95,1.7,0
2001,12,7,3.77,22.56,0,78.06,9.94,1.41,0
2001,12,8,2.68,21.93,0.42,80.19,9.9,1.88,0.369158298
2001,12,9,2.13,22.13,0.01,80.06,10.01,1.8,0.89580667
2001,12,10,3.54,22.16,0,75.25,9.65,1.59,0
2001,12,11,3.78,22.37,0,76.81,8.88,1.52,0
2001,12,12,3.84,22.04,0,79.19,8.73,1.55,0
2001,12,13,3.98,21.23,0,76.31,8.73,2.16,0
2001,12,14,4.09,21.91,0,72.75,8.58,1.22,0
2001,12,15,4.05,23.51,0,67.25,8.48,1.64,0
2001,12,16,3.93,22.4,0,71.5,8.58,1.8,0
2001,12,17,4,22.26,0,69.69,7.73,1.71,0
2001,12,18,4,21.84,0,70.88,7.88,1.34,0
2001,12,19,4.02,22.43,0,69.19,8.37,1.69,0
2001,12,20,3.99,22.91,0,68.88,9.51,1.96,0
2001,12,21,3.05,22.68,0,68.12,9.8,2.23,0
2001,12,22,4,23.81,0.02,64.69,9.98,1.71,0
2001,12,23,4.1,23.7,0,68.06,10.03,1.2,0
2001,12,24,3.96,23.19,0,64.5,9.53,2.73,0
2001,12,25,4,24.09,0,66.31,10.65,2.12,0
2001,12,26,4.02,23.87,0,67.88,9.2,1.8,0
2001,12,27,3.87,24.08,0,70.62,9.88,2.01,0
2001,12,28,3.95,22.44,0,72.94,10,1.47,0
2001,12,29,3.95,23.08,0,76.88,9,1.58,0
2001,12,30,4.01,23.44,0,76.56,9.36,1.78,0
2001,12,31,3.79,20.73,0,76.94,8.96,1.76,0
2002,1,1,3.78,21.02,0,73.25,7.9,2.09,0
2002,1,2,4.06,22.73,0,64.5,8.27,2.3,0
2002,1,3,4.08,22.26,0,64.94,8.23,1.68,0
2002,1,4,3.85,22.69,0,63.31,7.89,1.71,0
2002,1,5,3.96,23.22,0,63.06,8.19,1.91,0
2002,1,6,3.78,22.82,0,65,8.42,2.48,0
2002,1,7,2.49,21.88,0,67.06,8.83,1.13,0
2002,1,8,3.41,23.01,0,70.94,10.31,1.05,0
2002,1,9,3.94,22.87,0,75.75,10.19,1.61,0
2002,1,10,3.6,23.06,0,75.81,10.3,1.71,0
2002,1,11,3.61,22.92,0,79.31,9.14,1.79,0.233152613
2002,1,12,3.45,22.22,0,76.5,8.58,1.41,0
2002,1,13,4.09,23.74,0,71.44,7.58,2.17,0
2002,1,14,3.99,24.08,0,72.88,8.51,1.7,0
2002,1,15,3.79,23.28,0,75.94,9.5,2.05,0
2002,1,16,3.09,22.92,0.09,77.75,9.76,2.48,0
2002,1,17,2.22,24,7.9,79.56,12.25,1.68,5.191509724
2002,1,18,2.36,24.56,0.05,80.69,13.19,1.94,0.570890963
2002,1,19,2.77,24.19,0,80.81,13.21,1.94,0.505163908
2002,1,20,2.53,23.51,0.52,82.25,13.34,1.66,0
2002,1,21,3.23,24.01,0,80.88,13.56,2.04,0.710616171
2002,1,22,3.97,24.58,0.14,78.06,12.92,2.78,0
2002,1,23,3.11,21.64,0.32,84.56,12.44,1.27,0
2002,1,24,3.57,22.17,0.04,74.94,9.72,2.3,0.780894756
2002,1,25,3.38,20.37,0,63.62,6.55,2.81,0
2002,1,26,3.19,19.08,0,72.69,5.81,2.08,0
2002,1,27,3.37,21.23,0,71.56,6.06,1.89,0
2002,1,28,0.86,19.55,0.97,76.31,7.32,2.53,0
2002,1,29,4.08,21.44,0.06,74.88,7.91,2.39,1.695801377
2002,1,30,4.21,23.3,0.47,76.81,7.9,2.8,0
2002,1,31,4.27,22.19,0.21,75.56,7.8,1.63,0
2002,2,1,4.24,21.91,0,75.94,8.12,1.4,0
2002,2,2,4.32,22.27,0,81.06,7.58,2.03,0
2002,2,3,4.07,21.22,0,73.94,7.83,1.08,0
2002,2,4,3.98,20.92,0,64.75,6.12,1.63,0
2002,2,5,4.26,22.42,0,70.56,6.45,2.04,0
2002,2,6,3.96,22.76,0,70.5,7.55,2.33,0
2002,2,7,4.26,24.48,0,69.81,9.51,1.76,0
2002,2,8,3.72,26.43,0,72.25,11.26,2.48,0
2002,2,9,4.79,25.73,0,77.38,11.62,2.59,0
2002,2,10,4.6,26.48,0,76.19,13.08,1.69,0
2002,2,11,4.66,26.49,0,67.44,11.18,1.3,0
2002,2,12,3.66,27.52,0.05,67.81,13.9,2.04,0
2002,2,13,4.77,25.37,0,67.44,12.16,2.26,0
2002,2,14,5.09,25.92,0,68.25,9.63,1.68,0
2002,2,15,4.99,26.69,0,61.56,9.98,1.6,0
2002,2,16,5.1,27.8,0,56.94,11.58,1.65,0
2002,2,17,5.12,28.35,0,57.44,11.26,2.18,0
2002,2,18,5.18,28.21,0,63.69,11.83,1.91,0
2002,2,19,4.85,27.19,0.01,64.62,11.82,1.96,0
2002,2,20,4.51,26.92,0.22,62.88,10.92,2.25,6.457111359
2002,2,21,4.37,25.7,0.03,60.56,11.24,2.63,0
2002,2,22,4.68,26.32,0.04,60.62,10.11,2.38,0
2002,2,23,5.06,27.76,0,64.06,12.05,2.6,0
2002,2,24,5,27.8,0,66.5,11.97,2.49,0
2002,2,25,4.54,28.18,2.38,64.94,11.72,2.42,1.643863678
2002,2,26,5.15,26.68,2.2,61.88,13.35,2.95,1.285082698
2002,2,27,5.37,27.12,0,58.31,11.8,1.33,0
2002,2,28,4.91,26.88,0.07,57.25,10.22,2.8,0
2002,3,1,5.13,27.34,0,61.25,10.62,2.41,0
2002,3,2,5.16,28.83,0,61.31,11.99,1.86,0
2002,3,3,4.04,27.32,0.85,63.94,12.95,3.62,0
2002,3,4,5.13,27.78,0.01,65.56,14.3,2.36,0.233152613
2002,3,5,5.43,28.49,0.01,64.19,11.92,3.78,0
2002,3,6,5.48,29.11,0,55.25,12.96,2.73,0
2002,3,7,5.48,29.01,0.12,56,11.38,1.66,0
2002,3,8,5.59,29.28,0,55.19,11.86,1.77,0
2002,3,9,5.22,29.15,0,59,11.75,2.94,0
2002,3,10,4.6,29.82,0.42,65.06,12.81,2.88,0
2002,3,11,4.04,30.19,2.56,67.38,16.13,2.88,1.896765828
2002,3,12,4.93,31.48,4.41,62.56,15.65,3.29,0.35429287
2002,3,13,4.56,30.99,0,58.5,13.69,3.46,0
2002,3,14,5.12,30.08,0,53,14.08,2.18,0
2002,3,15,5.54,30.5,0.04,51.75,13.87,4.61,0
2002,3,16,5.85,28.79,0,50.31,13.46,4.01,0
2002,3,17,5.8,30.37,0,47.31,11.95,1.52,0
2002,3,18,5.93,32.48,0,49.12,13.4,2.12,0
2002,3,19,5.79,32.82,0,52.06,13.75,1.75,0
2002,3,20,5.96,32.48,0,55.88,14.83,1.34,0
2002,3,21,6.29,32.31,0,51.06,15.6,2.32,0.379353166
